AENC;NUMC;NIND;ELEP;TH;CAPITAL;SEXO;EDAD;LNAC;NACI;NIVI;LEST3;RELA;TIPF;TGRU;SVIDA;SRELA;STGUS;SECON;SVIVI;SZONA;SRECR;STRAB;STIEM;MERECE;HABLAR;AYFAM;TENSO;MORAL;CALMA;DEPRE;FELIZ;CPER;CPOL;CJUS;CERTZ;SENSE;SVIVENT;SHOGTR;ANIMO;RELPER;CPUBLI;SITEC1;SAPER;RELFA1
2024;848;2;284,87943;01;01059;6;06;1;1;;3;3;3;3;6;8;8;8;9;9;9;97;;7;1;1;3;4;3;4;3;7;7;5;9;2;8;8;6;8;7;1;2;1
2024;850;1;142,43972;01;01059;6;07;1;1;;1;3;1;1;7;7;7;7;10;10;10;97;;7;1;1;3;5;3;3;2;5;7;7;7;3;9;7;6;7;7;2;2;1
2024;7370;1;200,74672;48;48020;1;04;1;1;;2;1;1;1;6;7;4;8;7;7;7;2;7;6;1;1;3;3;3;3;3;7;0;1;5;1;7;6;5;7;2;3;2;1
2024;7372;1;375,07359;48;48020;6;06;4;1;;1;3;5;4;4;8;8;4;10;10;10;97;;8;1;1;2;5;2;3;3;5;8;9;9;3;9;4;6;8;9;1;2;1
2024;7373;1;381,19066;48;48020;1;05;1;1;;1;1;3;3;10;10;6;7;10;6;3;7;5;10;1;1;5;5;2;5;2;6;5;5;8;3;6;6;8;8;6;3;2;4
2024;7374;2;779,62852;48;48020;6;03;4;1;;2;1;4;2;7;7;3;5;7;7;7;8;7;6;1;1;3;3;3;3;3;7;5;5;7;2;7;7;5;7;6;3;3;1
2024;7377;1;187,53680;48;48020;6;06;1;1;;1;3;1;1;6;6;6;6;3;2;2;97;;6;1;1;3;3;3;3;3;7;4;4;4;4;2;6;5;7;4;3;1;1
2024;7379;2;389,81426;48;48020;6;04;5;1;;1;1;2;5;7;7;7;7;7;7;7;7;97;7;1;1;5;5;3;5;3;5;5;5;5;2;7;7;7;7;5;3;2;1
2024;7380;2;407,27057;48;48020;1;01;1;1;;2;1;5;4;7;7;7;6;5;4;4;6;6;6;1;1;5;5;2;5;2;5;5;5;5;2;5;6;8;7;5;1;2;1
2024;7381;1;408,60258;48;48020;1;07;4;1;;1;3;3;3;7;7;7;7;7;7;7;97;;6;1;1;5;5;2;5;2;6;0;0;6;2;7;7;8;7;2;3;2;1
2024;7382;1;200,74672;48;48020;1;04;1;1;;3;1;1;1;8;8;4;4;4;4;6;4;5;4;1;1;5;5;1;5;2;5;3;3;4;3;5;4;9;8;3;1;2;1
2024;7384;1;241,38962;48;48020;1;03;1;1;;3;1;1;1;7;6;5;7;8;7;8;8;7;7;1;1;4;5;2;4;2;8;0;8;7;3;7;7;7;7;5;3;2;1
2024;7385;2;482,77923;48;48020;1;02;1;1;;1;3;5;4;3;5;3;5;2;0;0;97;;5;1;1;3;3;2;3;3;5;2;5;5;3;2;5;5;7;4;1;3;4
2024;7386;2;392,75615;48;48020;6;05;1;1;;3;2;3;3;6;10;10;0;10;8;10;97;;5;1;1;1;1;5;1;3;0;0;0;5;3;8;0;2;8;2;1;3;1
2024;7389;2;589,13422;48;48020;6;05;1;1;;3;1;4;2;5;10;1;5;10;10;10;8;10;5;1;1;3;3;3;3;3;4;1;3;2;2;9;8;5;8;2;3;1;1
2024;7390;1;194,90713;48;48020;6;04;1;1;;3;1;1;1;8;8;10;6;7;8;8;8;97;8;2;1;3;3;2;4;2;5;0;0;5;3;7;7;6;6;2;1;1;1
2024;7391;4;1018,17642;48;48020;1;01;1;1;;2;3;4;2;8;8;10;8;8;8;10;97;;8;1;2;4;4;2;4;2;8;5;5;5;3;8;8;7;6;5;3;1;1
2024;7394;2;965,55846;48;48020;1;03;1;1;;3;1;4;2;9;10;8;9;9;10;10;10;10;9;1;1;4;5;1;5;2;9;8;7;6;1;9;10;8;8;7;1;2;1
2024;7396;2;762,38131;48;48020;1;05;1;1;;3;1;4;2;8;8;7;9;9;9;9;8;9;8;1;1;3;3;3;3;3;7;8;6;7;1;9;9;5;8;7;3;2;1
2024;7397;1;762,38131;48;48020;1;05;4;1;;3;1;4;2;8;8;6;8;8;8;8;8;9;8;2;1;4;5;2;5;2;7;6;8;9;2;8;8;8;6;8;3;2;1
2024;7400;2;392,75615;48;48020;6;05;1;1;;2;2;3;3;6;8;8;5;8;8;8;97;;8;1;1;3;3;3;3;3;7;0;2;5;2;8;5;5;8;2;2;2;1
2024;7402;1;602,24015;48;48020;1;04;1;1;;3;1;4;2;8;9;3;6;8;7;6;5;5;8;1;1;3;3;4;4;2;8;4;5;3;3;6;5;5;8;4;2;1;1
2024;7403;1;288,79767;48;48020;1;02;1;1;;3;1;1;1;7;7;6;6;6;7;7;7;8;9;1;1;4;5;2;5;2;6;0;0;7;3;6;7;8;7;2;1;2;1
2024;7404;1;562,61039;48;48020;6;07;4;1;;1;3;6;5;8;8;8;8;8;8;8;97;;5;1;1;5;5;2;5;2;5;5;5;5;1;8;8;8;8;5;3;3;1
2024;7405;5;407,27057;48;48020;1;01;4;1;;1;3;2;5;7;7;7;7;7;7;7;97;;5;1;1;3;3;2;5;2;5;5;5;5;1;7;7;7;7;5;3;2;1
2024;7406;2;866,39301;48;48020;1;02;1;1;;2;1;4;2;10;10;10;10;10;8;8;10;8;10;1;1;5;5;2;5;2;9;2;7;8;4;7;9;8;8;6;3;1;1
2024;7407;5;220,03926;48;48020;6;03;5;1;;1;1;1;1;10;10;10;10;10;10;10;10;97;8;1;1;5;5;2;5;2;6;5;5;7;2;9;10;8;8;6;3;1;2
2024;7408;1;408,60258;48;48020;1;06;4;1;;1;3;3;3;7;7;7;7;8;5;5;97;;7;1;1;4;5;2;5;2;7;1;1;5;3;6;7;8;7;2;1;2;1
2024;7410;1;187,53680;48;48020;6;07;4;1;;1;3;1;1;10;10;10;10;10;10;10;97;;10;1;1;3;3;3;3;3;5;5;5;5;2;9;10;5;8;5;1;2;1
2024;7411;1;750,14718;48;48020;6;06;1;1;;1;3;4;2;6;10;7;4;6;6;6;97;;6;1;1;3;3;3;3;3;6;0;0;4;3;6;4;5;8;1;3;3;1
2024;7412;1;187,53680;48;48020;6;06;1;1;;3;3;1;1;0;5;0;0;6;4;6;97;;2;1;2;2;1;4;1;4;3;0;5;1;4;5;0;2;5;2;1;4;1
2024;7413;1;408,60258;48;48020;1;07;4;1;;2;3;3;3;0;10;10;10;10;10;10;97;;10;1;1;5;5;1;5;1;5;0;5;8;3;9;10;9;8;4;3;2;1
2024;7414;1;381,19066;48;48020;1;05;4;1;;1;3;3;3;7;8;8;8;8;8;8;97;;7;1;1;3;3;4;3;4;7;5;5;5;1;8;8;4;8;5;2;3;1
2024;7415;1;196,37807;48;48020;6;05;1;1;;2;1;1;1;7;7;4;8;7;5;4;5;8;8;1;1;3;4;2;4;2;6;5;4;7;2;6;7;7;7;5;3;3;1
2024;7416;2;785,51230;48;48020;6;04;1;1;;1;1;4;2;10;10;10;5;3;3;3;0;5;10;1;1;3;4;2;4;2;8;6;0;5;3;3;3;7;8;4;1;2;1
2024;7417;2;401,49343;48;48020;1;04;1;1;;3;1;5;4;9;9;8;8;8;7;7;9;9;9;1;1;4;5;2;5;2;7;2;8;9;2;7;9;8;8;6;3;2;1
2024;7419;2;589,13422;48;48020;6;05;4;1;;1;3;4;2;8;10;8;5;6;6;8;97;;8;1;1;3;4;2;4;2;7;1;8;8;2;7;5;7;8;6;1;2;1
2024;7422;1;204,30129;48;48020;1;07;4;1;;1;3;1;1;0;0;5;5;8;8;8;97;;5;1;1;3;5;3;3;3;5;5;5;9;1;8;5;6;5;6;3;3;1
2024;7423;1;187,53680;48;48020;6;07;4;1;;1;3;1;1;7;7;7;6;9;8;9;97;;7;1;1;2;5;3;3;2;6;0;5;8;2;8;6;6;7;4;2;3;1
2024;7426;3;589,13422;48;48020;6;05;4;1;;2;3;6;5;7;9;7;7;7;7;7;97;;6;1;1;3;4;2;4;2;5;5;5;5;2;7;7;7;8;5;2;2;1
2024;7427;1;375,07359;48;48020;6;07;4;1;;1;3;5;4;7;7;9;7;7;5;5;97;;8;1;1;4;4;2;3;3;8;0;0;5;4;5;7;6;7;2;2;3;1
2024;7428;2;610,90585;48;48020;1;01;1;1;;1;3;5;4;5;5;5;5;8;8;8;97;;8;1;1;3;4;3;4;3;5;5;5;5;2;8;5;6;7;5;1;2;1
2024;7429;1;408,60258;48;48020;1;06;1;1;;2;3;3;3;7;9;8;6;7;7;7;97;;7;1;1;4;4;2;4;2;5;4;2;4;2;7;6;7;8;3;3;2;1
2024;7430;2;392,75615;48;48020;6;05;5;1;;2;3;3;3;5;5;7;8;7;7;7;97;;6;1;1;4;4;2;4;2;6;0;0;7;3;6;8;7;7;2;3;1;2
2024;7431;2;392,75615;48;48020;6;05;1;1;;3;1;3;3;6;7;5;7;6;6;6;8;8;6;1;1;3;2;3;2;3;4;0;0;0;4;5;8;4;7;0;2;4;4
2024;7433;2;375,07359;48;48020;6;07;4;1;;1;3;3;3;5;5;5;5;9;9;9;97;;5;1;1;3;3;3;3;3;0;0;0;0;4;7;5;5;7;0;3;4;1
2024;7434;1;240,09551;48;48020;6;02;1;1;;3;1;1;1;7;8;4;7;6;5;8;7;7;10;1;1;2;5;3;3;2;4;6;6;6;3;6;7;6;8;6;3;1;1
2024;7438;3;1155,19068;48;48020;1;01;1;1;;1;3;4;2;5;4;10;8;8;8;8;97;;5;1;1;1;3;3;3;3;6;0;5;5;2;8;8;4;6;3;2;2;1
2024;7439;2;802,98687;48;48020;1;04;1;1;;3;1;4;2;8;10;5;7;9;9;9;7;7;8;1;1;4;4;2;4;2;7;0;5;5;1;9;7;7;8;3;3;2;1
2024;7443;1;408,60258;48;48020;1;06;1;1;;1;3;2;5;8;9;7;5;5;6;1;97;;8;1;1;3;4;2;5;3;7;4;4;4;2;5;5;7;8;4;2;2;1
2024;7444;1;200,74672;48;48020;1;04;1;1;;3;1;1;1;7;8;4;3;5;10;10;10;10;8;1;1;4;5;2;5;2;6;0;0;5;3;7;8;8;8;2;1;2;1
2024;7445;1;194,90713;48;48020;6;03;5;1;;2;1;1;1;7;8;8;7;8;8;8;8;8;8;1;1;3;3;3;3;2;5;0;0;5;1;8;8;5;8;2;3;1;1
2024;7446;1;187,53680;48;48020;6;07;4;1;;1;3;1;1;10;10;10;10;10;10;10;97;;10;1;1;4;5;2;3;2;8;5;5;5;2;9;10;7;8;5;3;1;1
2024;7449;3;866,39301;48;48020;1;02;1;1;;2;2;5;4;7;8;8;7;8;9;8;97;;7;1;1;4;4;2;4;3;7;0;0;5;2;8;7;7;8;2;3;2;1
2024;7450;1;381,19066;48;48020;1;05;4;1;;1;1;3;3;7;7;4;4;7;7;7;4;4;10;1;1;2;2;4;2;3;2;0;0;3;3;6;4;3;7;1;3;2;1
2024;7451;2;480,19103;48;48020;6;02;1;1;;3;1;5;4;7;6;5;5;6;5;6;4;3;3;1;1;2;4;5;5;3;6;5;6;10;4;5;4;5;7;7;2;2;1
2024;7452;2;187,53680;48;48020;6;06;4;1;;1;3;1;1;5;6;7;4;8;5;8;97;;5;1;1;3;2;4;2;4;5;5;5;5;3;6;4;3;7;5;2;3;1
2024;7453;2;408,60258;48;48020;1;06;4;1;;1;3;3;3;7;7;7;7;7;7;5;97;;7;1;1;4;5;2;5;2;5;5;5;5;3;6;7;8;7;5;1;3;1
2024;7454;1;196,37807;48;48020;6;05;1;1;;3;1;1;1;4;8;4;9;8;8;7;10;10;10;1;1;3;3;3;3;3;1;3;0;9;3;7;10;5;8;4;1;1;1
2024;7455;3;390,76395;48;48020;6;01;5;6;;1;3;5;4;8;10;9;6;8;9;9;97;;7;1;1;3;3;3;3;2;10;5;7;8;3;8;6;5;8;7;2;1;2
2024;7456;1;204,30129;48;48020;1;06;4;1;;3;3;1;1;8;9;9;7;8;8;7;97;;8;1;1;5;5;2;5;2;9;6;6;8;1;8;7;8;8;7;1;2;1
2024;7457;1;200,74672;48;48020;1;04;1;1;;3;1;1;1;8;8;9;8;9;9;8;6;10;8;1;1;4;5;2;4;3;7;2;5;8;2;8;8;7;8;5;3;2;1
2024;7459;3;781,52789;48;48020;6;01;1;1;;2;3;4;2;8;9;10;10;8;8;8;97;;6;1;1;3;3;2;3;2;7;0;5;7;2;8;10;6;8;4;3;1;1
2024;7462;1;187,53680;48;48020;6;07;4;1;;1;3;1;1;5;5;10;3;4;6;7;97;;5;1;1;3;3;3;3;3;4;0;0;5;4;5;3;5;7;2;1;3;1
2024;7466;2;375,07359;48;48020;6;06;1;1;;2;3;5;4;5;5;5;5;5;8;8;97;;9;1;1;3;5;2;3;2;6;2;3;7;2;7;5;7;7;4;3;2;1
2024;7467;2;375,07359;48;48020;6;07;4;1;;1;3;3;3;7;7;7;7;4;5;5;97;;6;1;1;3;3;3;3;3;6;5;5;5;3;5;7;5;7;5;1;3;1
2024;7471;4;976,90986;48;48020;6;01;1;1;;2;3;4;2;8;8;8;8;8;8;8;97;;8;1;1;3;5;2;5;2;8;8;8;8;2;8;8;7;8;8;3;1;1
2024;7472;2;375,07359;48;48020;6;06;4;1;;1;3;3;3;10;8;10;10;10;10;10;97;;8;1;1;4;4;2;4;2;8;0;2;7;3;9;10;7;8;3;3;2;4
2024;7473;2;408,60258;48;48020;1;06;4;1;;2;3;3;3;9;9;9;9;9;9;9;97;;8;1;1;5;5;2;5;2;8;5;5;8;1;9;9;8;8;6;3;2;1
2024;7474;2;375,07359;48;48020;6;06;1;1;;2;3;3;3;8;8;8;6;7;7;5;97;;8;1;1;5;5;2;5;2;4;0;4;6;3;6;6;8;8;3;3;2;1
2024;7476;1;187,53680;48;48020;6;07;4;1;;1;3;1;1;7;7;8;8;8;8;8;97;;7;1;1;3;5;3;3;3;5;0;0;5;1;8;8;6;7;2;1;2;1
2024;7479;1;190,59533;48;48020;1;05;4;1;;1;1;1;1;8;9;5;6;8;8;8;7;7;8;1;1;4;4;2;5;2;5;0;3;7;1;8;7;7;8;3;3;2;1
2024;7481;1;196,37807;48;48020;6;05;1;1;;2;1;1;1;7;7;5;5;5;5;3;7;5;10;1;1;3;3;3;5;3;7;4;5;5;3;4;6;6;7;5;1;2;1
2024;7483;1;200,74672;48;48020;1;04;1;1;;2;1;1;1;8;10;5;6;10;10;10;8;6;6;1;1;2;4;3;3;3;5;0;2;7;2;9;7;5;8;3;2;2;1
2024;7484;1;960,38206;48;48020;6;02;4;1;;3;1;2;5;7;9;7;7;8;8;8;8;4;8;1;1;3;3;3;3;3;6;5;4;4;1;8;6;5;8;4;3;2;1
2024;7487;1;200,74672;48;48020;1;04;1;1;;3;1;1;1;7;7;7;7;7;7;7;8;97;10;1;1;3;5;2;5;2;3;3;3;3;3;6;8;7;7;3;1;2;1
2024;7488;1;187,53680;48;48020;6;07;1;1;;1;3;1;1;8;10;10;8;10;10;10;97;;10;1;1;3;3;3;3;3;5;5;5;5;3;9;8;5;8;5;3;2;1
2024;7489;3;586,14592;48;48020;6;01;1;1;;1;3;5;4;8;7;7;7;8;8;7;97;;8;1;1;3;4;2;5;2;6;5;5;5;2;7;7;7;7;5;1;1;1
2024;7490;1;762,38131;48;48020;1;05;4;1;;3;1;4;2;7;7;7;8;8;8;8;7;8;7;1;1;3;4;2;4;3;6;5;4;6;2;8;8;6;7;5;3;2;1
2024;7492;1;389,81426;48;48020;6;04;1;1;;2;3;3;3;7;6;6;7;7;7;8;97;;7;1;1;3;3;2;3;3;6;5;6;8;3;7;7;5;7;6;3;3;1
2024;7493;3;610,90585;48;48020;1;01;1;1;;1;3;4;2;8;8;6;8;7;6;6;97;;8;1;1;3;3;2;3;2;9;5;5;9;3;6;8;6;8;6;1;1;1
2024;7494;2;866,39301;48;48020;1;02;1;1;;3;1;4;2;8;8;6;9;9;8;8;9;97;10;1;1;3;5;2;4;2;9;7;6;7;2;8;9;7;8;7;3;2;1
2024;7497;2;660,11779;48;48020;6;03;1;1;;3;1;4;2;8;9;5;9;9;9;9;8;10;10;1;1;3;3;2;5;2;8;6;7;8;3;8;9;7;8;7;1;1;1
2024;7498;1;482,77923;48;48020;1;03;1;1;;3;1;3;3;8;9;5;6;7;8;5;6;6;6;1;1;3;5;2;5;3;5;0;3;7;1;7;6;7;8;3;3;2;1
2024;6054;1;170,87689;48;00009;1;05;4;1;;1;2;1;1;8;8;8;2;6;10;10;97;;10;1;1;2;2;3;1;4;2;2;5;8;2;8;2;3;8;5;1;3;1
2024;6055;1;168,01042;48;00009;6;07;1;1;;1;3;1;1;8;10;8;7;10;10;10;97;;8;1;1;3;3;3;3;3;6;5;5;5;3;9;7;5;8;5;3;2;1
2024;2145;1;203,34487;20;00009;1;02;1;1;;2;1;1;1;10;10;5;6;10;8;8;8;10;7;1;1;2;5;3;5;2;6;6;6;7;1;9;8;7;8;6;3;2;1
2024;2147;1;269,05605;20;00009;1;06;1;1;;3;3;3;3;8;8;8;7;8;7;7;97;;8;1;1;5;5;2;4;2;8;5;4;5;1;8;7;8;8;5;1;2;1
2024;2148;1;152,59133;20;00009;1;05;1;1;;1;2;1;1;7;7;8;6;5;5;7;97;;7;1;1;5;5;2;5;2;5;3;3;4;1;6;6;8;7;3;2;2;1
2024;2150;1;160,17365;20;00009;6;07;4;1;;1;3;1;1;9;9;10;5;8;8;10;97;;9;1;2;5;5;1;5;1;8;0;0;6;2;8;5;9;6;2;1;2;1
2024;2152;1;624,80519;20;00009;6;05;4;1;;1;1;5;4;8;9;6;8;9;10;10;6;10;8;1;1;3;4;3;3;2;4;0;3;5;2;9;8;6;8;3;3;2;1
2024;2154;2;565,98108;20;00009;6;04;1;1;;3;2;4;2;8;6;5;8;8;4;3;97;;8;1;1;4;5;3;5;2;9;3;3;7;3;5;8;7;7;4;3;2;1
2024;851;1;153,77805;01;01059;1;03;1;1;;3;1;1;1;5;5;5;5;5;5;5;5;97;5;1;1;3;3;3;3;3;5;0;0;0;3;5;5;5;7;0;2;4;4
2024;855;1;284,87943;01;01059;6;07;4;1;;1;3;5;4;6;5;5;5;7;7;7;97;;5;2;1;3;3;2;5;1;4;5;5;6;1;7;5;7;5;5;3;3;4
2024;856;1;142,43972;01;01059;6;06;1;1;;1;3;1;1;7;9;7;5;7;6;8;97;;10;1;1;3;4;2;3;2;10;7;5;6;3;6;5;6;8;6;1;4;1
2024;857;2;404,39365;01;01059;1;01;5;6;;2;1;5;4;9;9;9;5;4;5;10;10;8;8;1;1;4;5;1;5;1;8;4;4;5;3;6;8;9;8;4;1;1;1
2024;861;1;142,43972;01;01059;6;06;1;1;;1;3;1;1;8;8;10;8;8;5;8;97;;8;1;1;5;5;1;5;1;8;8;8;8;1;7;8;9;8;8;3;2;1
2024;862;2;365,56162;01;01059;1;05;1;1;;3;1;4;2;8;8;5;6;8;7;8;8;6;8;1;1;4;5;2;4;2;6;5;7;8;2;7;7;7;8;7;1;2;1
2024;865;1;359,43354;01;01059;6;04;1;1;;3;1;5;4;4;9;3;7;6;6;6;6;10;8;1;1;3;3;3;3;3;7;6;4;5;3;6;8;5;8;5;1;2;1
2024;866;1;243,70775;01;01059;1;05;1;1;;2;1;3;3;8;8;8;8;8;8;8;8;8;7;1;1;5;5;2;5;2;8;5;7;7;1;8;8;8;8;6;3;2;1
2024;868;2;284,87943;01;01059;6;07;4;1;;1;3;3;3;8;10;8;6;8;8;8;97;;8;1;1;3;4;2;4;2;7;5;5;5;2;8;6;7;8;5;3;3;1
2024;869;1;119,97359;01;01059;1;06;4;1;;1;3;1;1;8;8;8;8;7;7;8;97;;7;1;1;4;4;4;4;4;10;10;10;10;3;7;8;5;8;10;3;3;1
2024;870;1;461,33414;01;01059;1;03;1;1;;3;1;4;2;10;10;0;10;7;9;9;6;10;10;1;1;3;5;1;5;2;8;3;0;8;1;8;9;8;8;4;3;4;1
2024;872;1;119,97359;01;01059;1;07;4;1;;1;3;1;1;5;5;5;5;5;5;5;97;;5;1;2;2;2;3;2;3;5;5;5;5;2;5;5;4;5;5;3;3;1
2024;873;1;239,94719;01;01059;1;06;1;1;;1;3;3;3;7;6;8;6;8;7;8;97;;10;2;1;4;4;2;4;2;7;5;4;3;2;7;6;7;5;4;2;3;1
2024;875;2;243,70775;01;01059;1;05;1;1;;1;1;3;3;7;7;8;8;8;8;6;7;4;8;1;1;4;4;2;4;2;6;3;1;0;2;7;6;7;7;1;3;3;1
2024;876;1;161,84980;01;01059;6;05;4;1;;2;1;1;1;8;6;8;7;8;7;8;8;8;8;1;1;5;5;1;5;2;4;5;5;7;3;7;8;9;7;6;2;2;1
2024;878;1;324,93427;01;01059;1;04;5;6;;1;3;5;4;7;7;8;6;8;8;8;97;;6;1;1;3;4;2;4;2;7;0;0;0;1;8;6;7;7;0;3;2;2
2024;880;1;142,43972;01;01059;6;07;1;1;;1;3;1;1;5;5;5;5;7;7;7;97;;7;1;1;3;5;3;3;3;7;0;0;5;3;6;5;6;7;2;1;4;1
2024;881;2;367,35009;01;01059;1;02;1;1;;3;1;3;3;8;9;6;6;9;9;9;7;4;8;1;1;3;5;3;5;3;7;3;3;6;1;9;6;7;8;4;2;2;1
2024;885;2;359,92078;01;01059;1;07;1;1;;2;3;4;2;5;5;5;5;5;5;5;97;;8;1;1;5;5;2;4;2;5;3;6;6;2;5;5;8;7;5;3;4;1
2024;887;1;323,69960;01;01059;6;05;4;1;;2;1;5;4;8;8;4;4;8;5;8;8;3;7;1;1;3;3;2;3;2;7;2;2;7;2;7;5;6;8;4;2;2;1
2024;889;1;243,70775;01;01059;1;05;4;1;;2;3;3;3;8;8;10;8;7;7;7;97;;6;1;1;3;5;2;4;2;6;5;4;7;1;7;8;7;8;5;3;2;1
2024;891;1;119,97359;01;01059;1;06;1;1;;1;3;1;1;7;7;7;7;7;7;7;97;;7;1;1;3;4;2;4;2;5;5;5;5;2;7;7;7;7;5;3;2;4
2024;894;2;284,87943;01;01059;6;06;4;1;;1;3;3;3;5;10;10;7;8;8;8;97;;5;1;1;4;4;3;3;4;10;0;7;7;3;7;7;5;8;5;3;4;1
2024;898;1;119,97359;01;01059;1;07;4;1;;1;3;1;1;5;5;5;5;5;5;5;97;;5;1;1;3;3;3;3;3;5;5;5;5;1;6;5;5;7;5;2;2;1
2024;899;1;142,43972;01;01059;6;07;4;1;;1;3;1;1;8;8;8;7;8;8;8;97;;8;1;1;3;5;2;3;2;8;8;8;0;2;8;7;7;8;5;3;3;1
2024;900;1;142,43972;01;01059;6;06;4;1;;1;3;1;1;5;5;5;5;7;7;7;97;;7;1;1;3;5;3;3;3;7;0;5;5;2;7;5;6;7;3;1;3;1
2024;901;3;527,39327;01;01059;6;01;5;1;;2;1;4;2;6;4;5;6;5;7;4;4;6;3;1;2;2;2;4;2;3;4;5;6;7;4;5;5;3;5;6;1;3;1
2024;902;1;153,77805;01;01059;1;03;1;1;;2;1;1;1;7;8;5;3;6;6;6;7;9;7;1;1;4;5;2;4;2;7;3;7;7;3;6;6;7;8;6;1;2;1
2024;904;1;142,43972;01;01059;6;07;4;1;;1;3;1;1;8;8;7;7;9;8;8;97;;7;1;1;5;5;2;5;2;7;6;2;7;2;8;7;8;8;5;3;2;1
2024;905;1;142,43972;01;01059;6;07;1;1;;3;3;1;1;8;8;8;8;8;8;8;97;;8;1;1;5;5;2;5;2;8;0;5;8;3;7;8;8;8;4;3;3;1
2024;906;1;239,94719;01;01059;1;06;4;1;;1;3;3;3;8;10;10;7;5;9;9;97;;10;1;1;4;5;1;5;1;8;0;0;8;3;7;7;9;8;3;3;3;1
2024;907;1;162,46713;01;01059;1;04;1;1;;1;1;1;1;5;5;5;2;2;5;6;0;3;4;1;1;3;3;3;3;3;5;0;1;2;3;4;2;5;7;1;1;3;4
2024;910;1;239,94719;01;01059;1;07;4;1;;1;3;3;3;8;10;8;7;10;10;9;97;;10;1;1;5;5;2;5;2;10;6;5;7;1;9;7;8;8;6;3;2;1
2024;911;1;284,87943;01;01059;6;07;4;1;;1;3;3;3;8;8;8;8;8;8;8;97;;8;1;1;3;3;3;3;3;8;0;2;6;2;8;8;5;8;3;3;3;1
2024;912;2;182,48386;01;01059;6;03;1;1;;1;1;1;1;7;9;7;5;10;10;10;10;10;10;1;1;3;5;2;5;2;6;2;5;7;4;8;8;7;8;5;1;2;1
2024;913;1;183,67504;01;01059;1;02;4;1;;3;1;1;1;6;6;5;6;4;8;9;7;6;7;1;1;3;4;2;4;3;6;3;3;3;2;7;6;6;7;3;3;2;1
2024;914;1;142,43972;01;01059;6;06;4;1;;3;3;1;1;8;8;8;4;7;8;8;97;;8;1;1;5;4;2;4;2;8;4;5;7;3;7;4;7;8;5;1;3;1
2024;915;2;284,87943;01;01059;6;06;1;1;;3;3;3;3;9;9;9;9;9;8;9;97;;8;1;1;3;4;2;3;2;8;1;6;9;2;8;9;6;8;5;3;2;1
2024;917;1;239,94719;01;01059;1;07;4;1;;1;3;3;3;5;5;5;5;5;5;5;97;;5;1;1;3;5;2;5;2;5;5;5;5;2;5;5;7;7;5;2;2;1
2024;918;1;119,97359;01;01059;1;07;1;1;;1;3;1;1;7;7;7;7;7;7;7;97;;10;1;1;5;5;2;5;2;5;0;5;8;3;6;7;8;7;4;3;1;1
2024;920;1;142,43972;01;01059;6;07;1;1;;1;3;1;1;9;9;9;9;9;9;9;97;;9;1;1;3;5;3;3;2;7;6;6;8;1;9;9;6;8;7;3;2;1
2024;921;1;119,97359;01;01059;1;07;4;1;;1;3;1;1;8;9;9;5;6;6;9;97;;8;1;1;3;3;2;4;2;8;0;5;8;3;6;5;6;8;4;1;3;1
2024;2655;2;304,83826;20;00009;6;06;1;1;;2;3;3;3;8;8;7;8;9;9;9;97;;9;1;1;4;4;2;4;2;7;7;5;6;1;9;8;7;8;6;3;2;1
2024;2656;2;538,70602;20;00009;6;04;1;1;;3;1;4;2;10;10;7;9;10;10;10;9;10;10;1;1;3;5;2;5;2;7;3;1;4;2;9;9;7;8;3;3;2;1
2024;2658;1;386,85508;20;00009;1;02;1;1;;2;1;3;3;10;10;8;10;10;10;6;8;8;10;1;1;4;4;2;4;2;10;0;0;0;1;9;9;7;8;0;3;1;1
2024;2659;1;151,27828;20;00009;1;03;1;1;;2;1;1;1;10;10;8;8;6;8;9;9;10;9;1;1;3;4;2;5;2;9;6;6;2;1;8;9;7;8;5;3;1;1
2024;2660;1;404,02951;20;00009;6;04;1;1;;3;1;4;2;8;10;0;1;8;10;10;8;8;8;1;1;4;4;2;4;1;9;0;0;5;1;9;6;7;8;2;2;3;1
2024;2661;1;158,97652;20;00009;1;04;1;1;;1;1;1;1;7;6;4;6;6;7;7;7;7;7;1;1;3;3;2;3;2;6;7;7;7;1;7;7;6;7;7;3;2;1
2024;2662;3;435,65000;20;00009;1;05;1;1;;1;3;5;4;7;8;8;8;8;6;6;97;;8;2;7;3;3;2;3;2;9;0;0;8;1;7;8;6;4;3;3;4;1
2024;2663;2;605,11313;20;00009;1;03;1;1;;3;1;4;2;8;8;3;5;5;5;5;7;7;10;1;1;4;4;2;4;2;8;1;3;5;1;6;6;7;8;3;1;1;1
2024;2665;2;857,28357;20;00009;6;02;1;1;;3;1;4;2;9;10;2;7;10;10;10;8;10;10;1;1;3;4;2;4;2;7;6;0;0;1;10;8;7;8;2;3;1;1
2024;2666;2;285,86326;20;00009;1;01;1;1;;3;1;2;5;9;9;4;8;10;10;8;3;10;10;1;1;4;5;1;4;2;8;2;2;6;2;9;7;8;8;3;1;1;1
2024;2668;1;640,29154;20;00009;1;07;5;6;;2;3;6;5;6;7;7;6;7;7;7;97;;5;1;1;3;4;3;4;3;5;4;4;5;1;7;6;6;7;4;2;3;1
2024;2670;1;457,25739;20;00009;6;07;1;1;;1;3;6;5;2;5;2;5;8;8;8;97;;0;2;2;1;1;4;3;4;3;0;0;0;4;7;5;3;3;0;1;4;1
